Date,device_SN,device_Model,device_Age,processor,cores,graphics,CPU_Utilization,Memory Utilization,diskIO Utilization,List Of Applications Running,Crashed Applications,IsApplicationCrashed
3/4/2024,000654JT1306,Inspiron 5000,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,90,85,75,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1307,ELITEBOOK G6,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,AMD Radeon(TM) R5 Graphics,70,100,90,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1308,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,AMD Radeon(TM) R5 Graphics,55,30,20,"Chrome, Media Player, Image Editor, Teams",Null,N
3/4/2024,000654JT1309,ELITEBOOK G6,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,AMD Radeon(TM) R5 Graphics,85,20,90,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1310,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,AMD Radeon(TM) R5 Graphics,50,80,55,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
3/4/2024,000654JT1311,ELITEDESK 800 G5 DESKTOP MINI,4,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,75,75,70,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1312,Chromebook 14,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,80,30,20,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
3/4/2024,000654JT1313,200 G3 AIO,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,AMD Radeon(TM) R5 Graphics,20,50,10,"Outlook, VSCode, Chrome, spotify, Games, Excel",Null,N
3/4/2024,000654JT1314,OPTIPLEX 7040,1,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,55,45,60,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Null,N
3/4/2024,000654JT1315,PRODESK 600 G5 SFF,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,AMD Radeon(TM) R5 Graphics,70,90,20,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Spotify, Intellij",Y
3/4/2024,000654JT1316,200 G3 AIO,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,50,50,95,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Spotify, Intellij",Y
3/4/2024,000654JT1317,PRODESK 600 G5 SFF,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,50,80,90,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1318,Inspiron 5000,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,95,30,75,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1319,Vostro 3000,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,50,80,90,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
3/4/2024,000654JT1320,PRODESK 400 G7,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) HD Graphics 4600,10,10,85,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1321,PRODESK 400 G4 DM (TAA),2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,60,50,75,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Games, Zoom",Y
3/4/2024,000654JT1322,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 620,55,20,60,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Null,N
3/4/2024,000654JT1323,Vostro 3000,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,AMD Radeon(TM) R5 Graphics,95,75,30,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1324,OPTIPLEX 7040,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 630,60,35,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Null,N
3/4/2024,000654JT1325,PRODESK 400 G7,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,AMD Radeon(TM) R5 Graphics,10,90,50,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Teams",Y
3/4/2024,000654JT1326,ELITEBOOK X360 1030 G3,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,75,60,50,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Teams",Y
3/4/2024,000654JT1327,ELITEBOOK G7 NOTEBOOK PC,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,35,10,50,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
3/4/2024,000654JT1328,200 G3 AIO,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Intel(R) UHD Graphics 630,55,55,75,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1329,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 620,90,100,50,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge",Y
3/4/2024,000654JT1330,ELITEBOOK X360 1030 G3,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,30,60,30,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1331,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,35,10,85,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge",Y
3/4/2024,000654JT1332,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,30,90,95,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Chrome, Teams",Y
3/4/2024,000654JT1333,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,60,55,35,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Null,N
3/4/2024,000654JT1334,Chromebook 14,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,AMD Radeon(TM) R5 Graphics,95,90,90,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Outlook, Games",Y
3/4/2024,000654JT1335,ELITEDESK 800 G5 DESKTOP MINI,1,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,95,60,30,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1336,Vostro 3000,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Intel(R) UHD Graphics 630,35,30,45,"Edge, Google Drive, Chrome, Teams, Intellij",Null,N
3/4/2024,000654JT1337,Vostro 3000,3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) UHD Graphics 630,80,80,55,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1338,200 G3 AIO,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) UHD Graphics 630,90,100,30,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
3/4/2024,000654JT1339,200 G3 AIO,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Intel(R) HD Graphics 4600,35,30,85,"Outlook, Image Editor, Chrome, Teams, Python","Chrome, Teams, Python",Y
3/4/2024,000654JT1340,PRODESK 600 G5 SFF,3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,95,50,85,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1341,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) HD Graphics 4600,85,90,50,"Outlook, Python, Chrome, Teams, Games, Intellij","Python, Chrome",Y
3/4/2024,000654JT1342,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,55,45,70,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Outlook, Zoom",Y
3/4/2024,000654JT1343,Vostro 3000,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 620,95,10,70,"Outlook, VSCode, Chrome, spotify, Games, Excel"," VSCode, Chrome",Y
3/4/2024,000654JT1344,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Intel(R) HD Graphics 4600,45,85,95,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Games, Zoom",Y
3/4/2024,000654JT1345,ELITEBOOK G7 NOTEBOOK PC,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Intel(R) UHD Graphics 630,85,50,85,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
3/4/2024,000654JT1346,ELITEDESK 800 G6 DESKTOP MINI PC,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 630,35,50,30,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom",Null,N
3/4/2024,000654JT1347,PRODESK 600 G5 SFF,1,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,Intel(R) HD Graphics 4600,100,10,80,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1348,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,10,95,55,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
3/4/2024,000654JT1349,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) UHD Graphics 630,80,50,45,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
3/4/2024,000654JT1350,Chromebook 14,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,45,50,30,"Outlook, Image Editor, Teams, Games, Python",Null,N
3/4/2024,000654JT1351,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,20,35,60,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1352,OPTIPLEX 7040,4,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Intel(R) UHD Graphics 630,45,70,70,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1353,ELITEBOOK G7 NOTEBOOK PC,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,70,70,30,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Edge, Intellij",Y
3/4/2024,000654JT1354,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,45,20,55,"Outlook, VSCode, Chrome",Null,N
3/4/2024,000654JT1355,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,50,70,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome",Y
3/4/2024,000654JT1356,Chromebook 14,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 630,80,35,30,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1357,Inspiron 5000,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Intel(R) UHD Graphics 630,35,100,35,"Chrome, Media Player, Image Editor, Teams","Chrome, Media Player, Image Editor",Y
3/4/2024,000654JT1358,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,90,45,60,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Chrome, Teams",Y
3/4/2024,000654JT1359,ELITEDESK 800 G6 DESKTOP MINI PC,1,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,AMD Radeon(TM) R5 Graphics,50,45,75,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games",Y
3/4/2024,000654JT1360,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Intel(R) UHD Graphics 620,45,80,45,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Intellij,Y
3/4/2024,000654JT1361,ELITEDESK 800 G6 DESKTOP MINI PC,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,80,70,55,"Outlook, Image Editor, Chrome, Teams, Python","Teams, Python",Y
3/4/2024,000654JT1362,ELITEBOOK G6,1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) UHD Graphics 630,90,85,55,"Outlook, Python, Chrome, Teams, Games, Intellij","Games, Intellij",Y
3/4/2024,000654JT1363,PRODESK 400 G7,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,60,75,80,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Teams",Y
3/4/2024,000654JT1364,200 G3 AIO,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,35,35,70,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Teams",Y
3/4/2024,000654JT1365,Inspiron 5000,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,60,50,85,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Intellij,Y
3/4/2024,000654JT1366,Vostro 3000,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,55,75,20,"Outlook, Python, Chrome, Teams, Games, Intellij",Intellij,Y
3/4/2024,000654JT1367,OPTIPLEX 7040,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) HD Graphics 4600,55,100,90,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games",Y
3/4/2024,000654JT1368,200 G3 AIO,4,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,10,60,95,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games",Y
3/4/2024,000654JT1369,ELITEBOOK X360 1030 G3,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,75,75,95,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1370,PRODESK 400 G4 DM (TAA),4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Intel(R) UHD Graphics 620,60,80,85,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Spotify, Intellij",Y
3/4/2024,000654JT1371,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,20,20,100,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1372,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) HD Graphics 4600,60,75,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Intellij,Y
3/4/2024,000654JT1373,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) UHD Graphics 630,60,20,10,"Powerpoint, Excel, Chrome, Outlook",Null,N
3/4/2024,000654JT1374,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,20,10,45,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1375,ELITEBOOK X360 1030 G3,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Intel(R) UHD Graphics 630,100,90,80,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
3/4/2024,000654JT1376,200 G3 AIO,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,55,50,60,"Edge, Teams, Intellij",Null,N
3/4/2024,000654JT1377,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,75,50,10,"Chrome, Media Player, Image Editor, Teams",Teams,Y
3/4/2024,000654JT1378,ELITEBOOK G7 NOTEBOOK PC,1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,85,60,45,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1379,PRODESK 400 G4 DM (TAA),2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,70,70,45,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Teams",Y
3/4/2024,000654JT1380,200 G3 AIO,2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,80,60,100,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1381,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 620,90,10,90,"Outlook, Image Editor, Chrome, Teams, Games, Python","Games, Python",Y
3/4/2024,000654JT1382,Inspiron 5000,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Intel(R) UHD Graphics 630,50,60,55,"Chrome, Media Player, Image Editor, Teams",Null,N
3/4/2024,000654JT1383,Inspiron 5000,1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,80,60,10,"Outlook, Image Editor, Chrome, Teams, Games, Python","Games, Python",Y
3/4/2024,000654JT1384,PRODESK 400 G4 DM (TAA),2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,80,90,20,"Outlook, VSCode, Chrome, spotify, Games, Excel","VSCode, Chrome",Y
3/4/2024,000654JT1385,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,90,70,35,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1386,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,AMD Radeon(TM) R5 Graphics,100,95,80,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1387,ELITEBOOK X360 1030 G3,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,AMD Radeon(TM) R5 Graphics,75,10,10,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Powerpoint, Excel",Y
3/4/2024,000654JT1388,Chromebook 14,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,AMD Radeon(TM) R5 Graphics,20,45,85,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Google Drive,Y
3/4/2024,000654JT1389,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,100,70,90,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1390,ELITEBOOK X360 1030 G3,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Intel(R) UHD Graphics 630,55,70,10,"Outlook, VSCode, Chrome, spotify, Games, Excel",Null,N
3/4/2024,000654JT1391,Chromebook 14,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,95,75,95,"Chrome, Media Player, Image Editor, Teams",Teams,Y
3/4/2024,000654JT1392,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,85,85,90,"Outlook, Python, Chrome, Teams, Games, Intellij",Intellij,Y
3/4/2024,000654JT1393,ELITEDESK 800 G5 DESKTOP MINI,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,50,70,75,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij", Intellij,Y
3/4/2024,000654JT1394,ELITEBOOK G7 NOTEBOOK PC,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) UHD Graphics 630,100,90,80,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome",Y
3/4/2024,000654JT1395,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) UHD Graphics 630,10,45,10,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
3/4/2024,000654JT1396,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,85,50,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Teams",Y
3/4/2024,000654JT1397,Inspiron 5000,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,10,95,75,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games",Y
3/4/2024,000654JT1398,PRODESK 400 G7,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) HD Graphics 4600,70,90,45,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1399,OPTIPLEX 7040,1,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Intel(R) HD Graphics 4600,45,90,75,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games",Y
3/4/2024,000654JT1400,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Intel(R) HD Graphics 4600,55,100,55,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
3/4/2024,000654JT1401,Chromebook 14,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) UHD Graphics 630,100,20,10,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
3/4/2024,000654JT1402,PRODESK 400 G7,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,30,80,35,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Intellij",Y
3/4/2024,000654JT1403,OPTIPLEX 7040,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,AMD Radeon(TM) R5 Graphics,80,100,80,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
3/4/2024,000654JT1404,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Intel(R) UHD Graphics 630,85,85,10,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
3/4/2024,000654JT1405,PRODESK 400 G7,4,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) UHD Graphics 630,30,60,30,"Outlook, Image Editor, Chrome",Null,N
3/4/2024,000654JT1406,ELITEBOOK G7 NOTEBOOK PC,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,AMD Radeon(TM) R5 Graphics,70,75,70,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
3/4/2024,000654JT1407,ELITEDESK 800 G5 DESKTOP MINI,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,70,45,35,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
3/4/2024,000654JT1408,Inspiron 5000,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) UHD Graphics 620,55,45,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Null,N
3/4/2024,000654JT1409,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Intel(R) UHD Graphics 630,100,70,50,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Teams",Y
3/4/2024,000654JT1410,ELITEBOOK X360 1030 G3,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) HD Graphics 4600,90,75,85,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
3/4/2024,000654JT1411,ELITEBOOK X360 1030 G3,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,35,10,80,"Chrome, Media Player, Image Editor, Teams",Teams,Y
3/4/2024,000654JT1412,200 G3 AIO,2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,70,45,55,"Outlook, Image Editor, Chrome, Teams, Games, Python",Outlook,Y
